place,catu,sexe,secu1,year_acc,victim_age,catv,obsm,motor,catr,circ,surf,situ,vma,jour,mois,lum,dep,com,agg_,int,atm,col,lat,long,hour,nb_victim,nb_vehicules
1,1,1,2.0,2021,46.0,1.0,2.0,1.0,4,2.0,1.0,1.0,30.0,22,9,5,75,75107,2,2,0.0,3.0,48.8628607485,2.3134619228,23,2,2
10,3,1,0.0,2021,47.0,5.0,1.0,1.0,4,1.0,1.0,1.0,30.0,12,5,1,95,95019,2,1,0.0,6.0,48.9970270123,2.414932251,11,2,1
1,1,2,8.0,2021,46.0,1.0,2.0,5.0,4,2.0,1.0,5.0,50.0,31,8,1,69,69275,2,2,0.0,3.0,45.7776018476,4.9506458926,19,2,2
1,1,1,2.0,2021,30.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,19,5,1,94,94011,2,1,0.0,3.0,48.770691,2.489853,20,2,2
1,1,1,8.0,2021,47.0,2.0,2.0,1.0,4,2.0,1.0,6.0,25.0,26,2,1,6,6088,2,9,0.0,3.0,43.699138,7.277353,8,4,2
1,1,1,0.0,2021,25.0,2.0,0.0,1.0,3,2.0,2.0,1.0,50.0,7,2,2,17,17228,2,1,1.0,6.0,45.628204,-0.944256,5,1,1
9,2,1,0.0,2021,9.0,2.0,0.0,1.0,3,2.0,1.0,8.0,70.0,17,7,1,4,4076,1,1,0.0,6.0,43.954224,6.852529,16,3,1
2,2,1,2.0,2021,19.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,29,3,1,26,26362,2,3,0.0,3.0,44.934937,4.908227,19,3,2
1,1,1,2.0,2021,29.0,1.0,2.0,1.0,1,3.0,1.0,1.0,110.0,21,6,1,94,94038,1,1,0.0,3.0,48.78323,2.347,9,2,2
1,1,1,2.0,2021,63.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,18,5,1,64,64445,2,2,0.0,3.0,43.30181,-0.35621,16,2,2
1,1,1,2.0,2021,55.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,22,3,1,37,37261,2,1,0.0,2.0,47.3638100628,0.6969374041,17,2,2
1,1,1,1.0,2021,51.0,5.0,2.0,1.0,3,2.0,1.0,1.0,80.0,1,4,1,38,38449,1,1,0.0,1.0,45.630977,5.101712,15,2,2
1,1,1,2.0,2021,42.0,1.0,2.0,1.0,4,3.0,1.0,1.0,50.0,28,5,1,87,87085,2,3,0.0,3.0,45.84739,1.24434,12,2,2
2,2,2,1.0,2021,19.0,2.0,0.0,1.0,3,2.0,2.0,3.0,80.0,11,12,3,17,17140,1,1,0.0,7.0,45.891532,-1.250296,19,3,1
1,1,2,1.0,2021,23.0,2.0,0.0,1.0,2,1.0,1.0,3.0,70.0,4,11,1,78,78423,1,1,0.0,6.0,48.793608,2.051661,10,1,1
1,1,1,2.0,2021,60.0,1.0,0.0,1.0,3,2.0,1.0,1.0,50.0,2,8,1,93,93072,2,3,0.0,1.0,48.9495,2.38597,18,2,2
1,1,1,2.0,2021,38.0,1.0,2.0,1.0,4,1.0,2.0,5.0,50.0,3,2,4,75,75114,2,3,1.0,3.0,48.8241,2.327785,7,2,2
1,1,2,1.0,2021,33.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,5,8,2,27,27375,2,3,0.0,3.0,49.21101,1.16546,20,2,2
10,3,2,0.0,2021,67.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,6,3,1,95,95585,2,1,0.0,6.0,48.9889172285,2.3779499531,14,2,1
1,1,1,2.0,2021,21.0,1.0,2.0,3.0,4,2.0,1.0,1.0,50.0,11,7,1,75,75111,2,1,0.0,2.0,48.855385,2.368634,15,2,2
1,1,1,2.0,2021,25.0,1.0,2.0,1.0,3,2.0,2.0,1.0,30.0,9,4,5,93,93048,2,1,1.0,3.0,48.86979,2.44028,21,2,2
1,1,1,2.0,2021,34.0,1.0,9.0,1.0,3,2.0,1.0,1.0,50.0,26,4,1,95,95127,2,1,0.0,6.0,49.0502944935,2.0650973946,14,1,1
2,2,1,1.0,2021,16.0,2.0,0.0,1.0,3,2.0,1.0,3.0,50.0,31,7,3,80,80190,2,4,0.0,6.0,50.067914,1.651812,0,3,1
1,1,1,2.0,2021,26.0,1.0,2.0,5.0,4,2.0,2.0,5.0,50.0,26,5,1,35,35238,2,9,1.0,3.0,48.128693,-1.698332,13,2,2
1,1,2,1.0,2021,54.0,2.0,2.0,3.0,1,3.0,1.0,1.0,110.0,28,10,2,78,78455,1,1,0.0,2.0,48.85797,2.05277,18,2,2
1,1,1,0.0,2021,48.0,2.0,0.0,1.0,3,2.0,1.0,3.0,80.0,26,8,3,1,1403,1,1,0.0,6.0,45.824728,5.445035,4,1,1
1,1,1,2.0,2021,19.0,1.0,2.0,1.0,4,2.0,2.0,1.0,30.0,6,1,5,41,41150,2,2,0.0,3.0,47.559688,1.453972,19,2,2
1,1,1,8.0,2021,49.0,2.0,2.0,1.0,4,2.0,2.0,1.0,50.0,31,1,5,33,33039,2,2,0.0,1.0,44.79694,-0.55592,18,2,2
2,2,2,1.0,2021,37.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,13,6,1,14,14715,2,1,0.0,6.0,49.364399,0.099223,10,9,3
1,1,1,8.0,2021,22.0,1.0,2.0,5.0,7,2.0,1.0,1.0,50.0,18,10,1,13,13209,2,1,0.0,3.0,43.2501,5.40448,17,2,2
1,1,1,2.0,2021,83.0,1.0,2.0,5.0,3,2.0,1.0,1.0,80.0,13,5,1,56,56027,1,2,0.0,5.0,47.923151,-2.6760186,9,3,3
1,1,1,2.0,2021,23.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,2,5,1,44,44102,1,1,0.0,1.0,47.054043,-1.494913,18,2,2
1,1,1,8.0,2021,48.0,2.0,2.0,1.0,4,1.0,1.0,1.0,50.0,29,1,1,69,69389,2,2,0.0,3.0,45.77976,4.80574,15,3,2
1,1,1,2.0,2021,19.0,1.0,0.0,1.0,1,1.0,1.0,1.0,110.0,2,9,1,59,59569,1,1,0.0,7.0,50.3840860384,3.1322301875,18,1,1
1,1,1,2.0,2021,39.0,1.0,0.0,1.0,3,2.0,1.0,1.0,80.0,29,3,3,89,89151,1,1,0.0,7.0,48.1183838444,3.1523060869,4,2,2
1,1,1,2.0,2021,21.0,1.0,2.0,1.0,4,2.0,1.0,1.0,30.0,28,4,1,80,80021,2,1,0.0,6.0,49.89048,2.30628,8,1,1
1,1,2,2.0,2021,62.0,1.0,2.0,5.0,3,2.0,1.0,1.0,80.0,20,9,1,30,30356,1,6,0.0,3.0,43.825061,4.419615,15,2,2
1,1,2,2.0,2021,31.0,1.0,0.0,1.0,1,3.0,1.0,1.0,130.0,22,9,1,78,78140,1,1,0.0,4.0,48.966176,1.922808,8,3,3
9,2,1,1.0,2021,0.0,2.0,0.0,1.0,3,2.0,1.0,3.0,80.0,20,4,1,80,80754,1,1,0.0,6.0,49.818278,1.958452,12,5,1
1,1,1,2.0,2021,31.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,20,3,1,33,33529,2,1,0.0,5.0,44.6411378275,-1.1508564026,17,4,4
1,1,2,1.0,2021,23.0,2.0,2.0,1.0,2,1.0,1.0,1.0,110.0,17,7,1,3,3262,1,1,0.0,1.0,46.376083,2.593658,9,2,2
1,1,1,1.0,2021,39.0,2.0,2.0,1.0,1,2.0,1.0,1.0,90.0,10,7,5,972,97213,1,1,0.0,6.0,14.61815,-61.03242,4,1,1
1,1,2,1.0,2021,25.0,2.0,2.0,1.0,4,2.0,2.0,1.0,30.0,19,5,1,93,93066,2,1,1.0,1.0,48.943005,2.382471,17,2,2
1,1,1,2.0,2021,41.0,1.0,2.0,1.0,4,3.0,1.0,1.0,30.0,28,9,1,75,75118,2,3,0.0,3.0,48.884413,2.33056,9,2,2
1,1,1,8.0,2021,43.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,27,8,1,25,25462,2,1,0.0,1.0,46.90651,6.34777,11,2,2
10,3,2,8.0,2021,22.0,1.0,1.0,1.0,4,2.0,1.0,1.0,30.0,15,12,1,75,75105,2,2,0.0,6.0,48.837695,2.345502,12,2,1
1,1,1,2.0,2021,17.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,30,11,1,45,45338,2,2,0.0,3.0,47.99639,2.70735,14,2,2
10,3,2,0.0,2021,88.0,2.0,1.0,1.0,4,2.0,2.0,1.0,50.0,7,1,5,75,75108,2,2,0.0,6.0,48.878408,2.315553,18,2,1
10,3,2,0.0,2021,49.0,1.0,1.0,3.0,4,2.0,1.0,5.0,30.0,15,9,5,75,75118,2,4,0.0,6.0,48.890822,2.35992,21,2,1
10,3,2,0.0,2021,5.0,1.0,1.0,1.0,4,2.0,1.0,1.0,30.0,16,11,1,976,97611,2,1,0.0,6.0,-12.78219,45.22054,10,2,1
1,1,1,2.0,2021,33.0,1.0,2.0,1.0,7,2.0,1.0,1.0,90.0,1,3,1,83,83047,1,1,0.0,3.0,43.14073482,6.05174429,7,2,2
1,1,1,8.0,2021,27.0,2.0,0.0,1.0,4,2.0,1.0,3.0,80.0,24,10,3,86,86262,1,1,0.0,6.0,46.426045,0.794733,0,1,1
1,1,1,8.0,2021,16.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,31,8,5,83,83137,2,3,0.0,3.0,43.1075413829,5.9331222337,21,2,2
10,3,2,0.0,2021,89.0,1.0,1.0,5.0,4,2.0,1.0,5.0,50.0,13,4,1,75,75120,2,1,0.0,6.0,48.871165,2.396543,8,2,1
1,1,1,2.0,2021,37.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,3,2,1,976,97611,2,1,0.0,1.0,-12.78066,45.22352,17,2,2
2,2,2,8.0,2021,18.0,2.0,0.0,1.0,3,2.0,1.0,1.0,50.0,16,10,1,25,25539,2,4,0.0,6.0,47.4592,6.8568,17,2,1
1,1,1,2.0,2021,31.0,1.0,2.0,5.0,4,2.0,1.0,1.0,80.0,30,5,1,80,80334,1,1,0.0,1.0,49.795315,2.188999,18,2,2
1,1,1,1.0,2021,80.0,2.0,0.0,1.0,3,2.0,2.0,3.0,30.0,3,2,1,50,50203,2,1,0.0,7.0,49.61712,-1.58103,12,1,1
1,1,1,0.0,2021,24.0,2.0,0.0,1.0,3,2.0,1.0,3.0,80.0,15,4,3,38,38556,1,1,0.0,6.0,45.38745,4.84937,21,1,1
10,3,1,0.0,2021,75.0,2.0,1.0,1.0,3,2.0,1.0,8.0,50.0,20,11,1,57,57474,2,6,0.0,6.0,49.25934,6.158797,8,2,1
1,1,2,2.0,2021,31.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,19,10,2,56,56184,2,3,0.0,3.0,47.65384,-2.441196,19,2,2
1,1,1,8.0,2021,19.0,1.0,2.0,3.0,4,1.0,1.0,1.0,50.0,12,5,5,69,69387,2,3,0.0,3.0,45.74923,4.84194,22,2,2
1,1,2,2.0,2021,84.0,1.0,2.0,5.0,4,1.0,1.0,1.0,50.0,15,9,1,37,37261,2,1,0.0,6.0,47.3926382075,0.6805434536,8,2,2
1,1,1,0.0,2021,55.0,1.0,2.0,5.0,3,2.0,1.0,3.0,80.0,19,2,1,21,21127,1,1,1.0,3.0,47.478892,5.076917,17,2,2
2,2,1,1.0,2021,19.0,2.0,5.0,1.0,3,2.0,2.0,3.0,80.0,3,7,3,27,27701,1,1,1.0,6.0,49.245205,1.203991,23,2,1
1,1,1,8.0,2021,34.0,2.0,0.0,1.0,1,3.0,1.0,1.0,90.0,20,5,1,92,92050,1,1,0.0,4.0,48.9162740461,2.2212873621,15,4,4
1,1,2,8.0,2021,43.0,2.0,2.0,1.0,4,2.0,2.0,1.0,50.0,21,11,1,93,93078,2,2,1.0,3.0,48.95292,2.55311,12,2,2
1,1,1,8.0,2021,40.0,1.0,0.0,5.0,4,1.0,1.0,5.0,50.0,25,2,1,75,75115,2,3,0.0,3.0,48.842462,2.31108,13,2,2
2,2,1,1.0,2021,25.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,29,6,5,13,13210,2,1,0.0,2.0,43.27342,5.42012,0,3,2
10,3,2,0.0,2021,28.0,2.0,1.0,1.0,9,2.0,1.0,8.0,30.0,26,1,5,91,91326,2,9,0.0,6.0,48.69,2.38667,18,3,1
1,1,1,2.0,2021,46.0,1.0,2.0,1.0,4,3.0,1.0,1.0,50.0,22,10,1,66,66136,2,1,0.0,2.0,42.67676,2.89015,13,2,2
1,1,1,2.0,2021,61.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,19,1,1,1,1281,2,1,0.0,3.0,46.283599,6.08657,16,2,2
2,2,2,1.0,2021,4.0,2.0,5.0,1.0,2,1.0,1.0,1.0,70.0,22,11,3,78,78646,1,1,0.0,2.0,48.793016,2.083524,18,3,2
1,1,1,2.0,2021,24.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,19,6,1,94,94071,2,4,0.0,3.0,48.762626,2.51984,17,2,2
1,1,1,2.0,2021,32.0,1.0,2.0,1.0,4,2.0,1.0,1.0,30.0,9,12,1,3,3190,2,1,0.0,2.0,46.57119,3.32381,9,2,2
2,2,2,1.0,2021,21.0,2.0,0.0,1.0,4,2.0,1.0,8.0,50.0,23,5,1,37,37261,2,2,0.0,7.0,47.4137746488,0.7017790675,20,2,1
1,1,2,1.0,2021,49.0,2.0,0.0,1.0,4,2.0,1.0,1.0,50.0,14,10,1,8,8409,2,1,1.0,3.0,49.69879,4.94398,16,2,2
10,3,2,0.0,2021,85.0,2.0,1.0,1.0,4,1.0,1.0,1.0,50.0,9,10,1,91,91326,2,1,0.0,6.0,48.69197,2.37726,10,2,1
1,1,1,2.0,2021,34.0,1.0,0.0,1.0,4,1.0,2.0,1.0,30.0,1,12,1,75,75117,2,1,0.0,7.0,48.893451,2.308643,12,1,1
2,2,1,2.0,2021,15.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,23,1,1,49,49192,1,2,0.0,3.0,47.015364,-0.744234,17,3,2
1,1,1,2.0,2021,40.0,1.0,0.0,1.0,3,2.0,1.0,1.0,50.0,16,6,1,92,92063,2,1,0.0,6.0,48.8787114297,2.1864777803,19,1,1
1,1,1,8.0,2021,54.0,5.0,2.0,1.0,2,2.0,1.0,1.0,80.0,2,12,1,52,52265,1,1,0.0,1.0,48.541841,5.084224,10,2,2
10,3,1,0.0,2021,18.0,4.0,1.0,1.0,4,1.0,1.0,1.0,50.0,1,10,3,49,49007,2,1,0.0,6.0,47.47594,-0.55427,6,2,1
7,2,1,8.0,2021,18.0,2.0,0.0,1.0,7,2.0,1.0,3.0,80.0,25,4,3,13,13112,1,1,0.0,7.0,43.52201,5.237153,2,3,1
10,3,1,0.0,2021,85.0,2.0,1.0,3.0,4,1.0,2.0,1.0,30.0,4,6,1,75,75115,2,7,0.0,6.0,48.851345,2.296553,16,2,1
1,1,1,2.0,2021,25.0,1.0,2.0,1.0,1,3.0,1.0,1.0,90.0,9,6,1,78,78073,1,1,0.0,2.0,48.80104,2.0461,19,2,2
1,1,1,8.0,2021,28.0,2.0,0.0,1.0,7,3.0,2.0,3.0,90.0,23,5,1,76,76681,1,1,1.0,6.0,49.41399,1.1072,18,1,1
10,3,1,0.0,2021,74.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,19,10,2,33,33478,2,1,1.0,6.0,45.013004,-0.002315,9,2,1
1,1,2,1.0,2021,43.0,2.0,2.0,1.0,1,3.0,1.0,1.0,90.0,8,11,1,13,13005,1,1,0.0,2.0,43.288722,5.559893,9,3,3
1,1,2,1.0,2021,21.0,2.0,2.0,1.0,1,3.0,1.0,1.0,110.0,23,12,2,93,93051,1,1,0.0,3.0,48.83526,2.57629,16,2,2
2,2,2,1.0,2021,30.0,2.0,2.0,1.0,2,3.0,2.0,1.0,90.0,19,6,1,33,33065,1,1,1.0,4.0,44.809245,-0.525181,15,6,4
1,1,2,2.0,2021,42.0,1.0,2.0,1.0,3,2.0,1.0,1.0,90.0,17,10,1,10,10238,1,3,0.0,3.0,48.242339,4.349427,17,2,2
1,1,1,2.0,2021,26.0,1.0,2.0,1.0,4,1.0,1.0,1.0,30.0,8,10,1,75,75116,2,7,0.0,3.0,48.873726,2.294139,14,2,2
1,1,1,2.0,2021,41.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,21,9,1,76,76351,2,3,0.0,3.0,49.5175,0.08958,19,2,2
1,1,1,2.0,2021,21.0,1.0,2.0,1.0,3,2.0,1.0,1.0,30.0,28,10,1,95,95060,2,3,0.0,5.0,49.04042,2.20928,17,3,3
1,1,2,1.0,2021,56.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,3,2,1,67,67482,2,3,0.0,3.0,48.58751,7.71785,16,3,2
9,2,1,1.0,2021,18.0,2.0,0.0,1.0,3,2.0,1.0,4.0,80.0,20,5,5,59,59411,2,4,0.0,6.0,50.483569,3.087128,3,3,1
1,1,2,1.0,2021,33.0,2.0,2.0,1.0,2,1.0,2.0,1.0,90.0,3,11,2,91,91228,1,1,1.0,2.0,48.61846,2.42684,7,2,2
1,1,1,2.0,2021,26.0,1.0,0.0,1.0,3,2.0,1.0,1.0,80.0,31,7,1,73,73262,1,1,0.0,7.0,45.795087846,6.4838374924,11,3,2
10,3,2,0.0,2021,14.0,2.0,1.0,1.0,4,3.0,1.0,1.0,50.0,3,11,5,971,97101,2,1,0.0,6.0,16.27465,-61.5039,19,2,1
1,1,2,8.0,2021,29.0,1.0,2.0,5.0,7,2.0,1.0,4.0,50.0,8,6,1,76,76157,2,1,0.0,1.0,49.45924,1.0439,6,2,2
1,1,2,1.0,2021,32.0,2.0,0.0,1.0,4,2.0,2.0,3.0,90.0,24,12,1,15,15012,1,1,0.0,6.0,44.87431,2.45097,10,1,1
1,1,2,1.0,2021,43.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,22,6,1,45,45234,2,1,0.0,2.0,47.907661,1.906424,13,2,2
10,3,2,0.0,2021,74.0,2.0,1.0,2.0,4,1.0,1.0,1.0,50.0,6,11,3,45,45234,2,7,0.0,6.0,47.88966,1.90521,18,2,1
1,1,2,1.0,2021,41.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,18,11,3,56,56176,1,1,0.0,1.0,47.68599,-2.936611,18,2,2
1,1,1,0.0,2021,41.0,1.0,2.0,5.0,7,2.0,1.0,1.0,50.0,23,4,1,69,69199,2,2,1.0,3.0,45.6886594149,4.8616433144,19,2,2
1,1,1,8.0,2021,8.0,1.0,2.0,3.0,4,2.0,1.0,1.0,50.0,19,6,1,68,68376,2,1,0.0,3.0,47.79917,7.31115,19,2,2
1,1,1,1.0,2021,25.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,20,9,1,56,56168,1,1,0.0,5.0,47.593242,-3.131962,15,4,3
10,3,1,0.0,2021,68.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,4,10,1,66,66136,2,1,0.0,6.0,42.6934509716,2.8930817727,18,2,1
1,1,1,2.0,2021,27.0,1.0,2.0,1.0,4,1.0,1.0,1.0,50.0,17,4,1,34,34172,2,6,0.0,3.0,43.58961,3.85661,16,2,2
1,1,1,2.0,2021,16.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,6,7,1,47,47095,1,6,0.0,3.0,44.4270060785,0.2827391623,17,2,2
1,1,1,2.0,2021,26.0,1.0,2.0,1.0,4,2.0,2.0,1.0,30.0,15,9,1,75,75105,2,2,1.0,3.0,48.850221,2.34523,8,2,2
1,1,1,1.0,2021,34.0,4.0,0.0,1.0,1,1.0,1.0,8.0,90.0,23,2,1,87,87203,1,1,0.0,6.0,45.674343,1.379192,15,1,1
1,1,2,2.0,2021,17.0,1.0,2.0,1.0,3,1.0,1.0,1.0,50.0,23,2,1,50,50139,2,6,0.0,3.0,49.057628,-1.031749,12,2,2
1,1,1,2.0,2021,41.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,17,9,1,93,93001,2,9,0.0,3.0,48.906743,2.379968,13,3,2
2,2,2,2.0,2021,52.0,1.0,2.0,1.0,4,2.0,1.0,1.0,30.0,9,11,1,6,6027,2,1,0.0,2.0,43.658089,7.163837,9,3,2
1,1,1,2.0,2021,57.0,1.0,2.0,1.0,4,1.0,1.0,1.0,50.0,25,5,1,75,75109,2,3,0.0,3.0,48.8841,2.330824,13,2,2
1,1,1,2.0,2021,21.0,1.0,2.0,1.0,3,3.0,1.0,1.0,110.0,14,2,1,44,44041,1,1,0.0,3.0,47.0773313443,-1.5664958954,17,2,2
10,3,2,0.0,2021,85.0,2.0,1.0,1.0,7,3.0,1.0,1.0,50.0,6,7,1,13,13056,2,1,0.0,3.0,43.40185,5.04671,16,2,1
1,1,2,1.0,2021,19.0,2.0,2.0,1.0,3,1.0,1.0,1.0,50.0,8,6,1,10,10333,1,6,0.0,3.0,48.27024,4.05028,16,2,2
1,1,1,2.0,2021,34.0,1.0,2.0,1.0,4,1.0,2.0,1.0,70.0,12,7,1,75,75117,2,4,1.0,3.0,48.892762,2.302367,9,2,2
1,1,1,2.0,2021,21.0,1.0,2.0,1.0,4,1.0,1.0,6.0,50.0,30,9,1,69,69389,2,2,0.0,3.0,45.77507,4.80722,12,2,2
1,1,2,2.0,2021,39.0,1.0,2.0,5.0,4,3.0,2.0,5.0,50.0,5,5,1,25,25056,2,1,0.0,3.0,47.23,6.01,8,2,2
1,1,1,2.0,2021,54.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,9,4,1,974,97415,1,3,0.0,6.0,-21.067651,55.22943,8,2,2
2,2,2,1.0,2021,10.0,2.0,0.0,1.0,3,2.0,2.0,3.0,80.0,28,11,3,38,38449,1,3,1.0,1.0,45.627938,5.092356,0,2,1
1,1,1,2.0,2021,38.0,1.0,2.0,1.0,3,1.0,2.0,1.0,50.0,4,5,1,92,92024,2,1,1.0,5.0,48.90028,2.30859,8,3,3
1,1,2,1.0,2021,42.0,2.0,2.0,1.0,1,1.0,1.0,1.0,70.0,9,12,1,91,91340,1,1,0.0,4.0,48.60466,2.43677,9,3,3
1,1,1,1.0,2021,24.0,2.0,2.0,1.0,3,2.0,1.0,3.0,80.0,7,9,2,72,72013,1,2,0.0,3.0,47.67409,0.22177,6,2,2
1,1,1,8.0,2021,41.0,2.0,0.0,1.0,4,2.0,2.0,4.0,50.0,5,8,5,92,92049,2,1,1.0,6.0,48.81538,2.31737,21,1,1
2,2,2,1.0,2021,14.0,5.0,0.0,1.0,4,2.0,1.0,4.0,50.0,11,11,1,6,6069,2,1,0.0,7.0,43.627418,6.960166,13,2,1
1,1,1,2.0,2021,53.0,1.0,0.0,1.0,4,2.0,1.0,3.0,80.0,6,10,1,4,4081,1,1,0.0,7.0,43.731323,5.995027,14,1,1
1,1,2,2.0,2021,30.0,1.0,0.0,1.0,2,2.0,1.0,1.0,70.0,14,8,1,95,95394,1,1,0.0,6.0,49.0510714607,2.1919368565,20,1,1
1,1,2,1.0,2021,20.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,6,10,1,10,10081,2,1,0.0,1.0,48.31256,4.0359,18,2,2
2,2,1,2.0,2021,36.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,9,6,1,32,32119,2,3,0.0,7.0,43.85844,0.102825,15,2,1
1,1,1,2.0,2021,46.0,1.0,0.0,1.0,3,2.0,1.0,1.0,80.0,19,11,2,84,84133,1,1,0.0,7.0,43.726695,5.562589,17,1,1
1,1,1,1.0,2021,51.0,2.0,0.0,1.0,1,1.0,1.0,3.0,130.0,12,12,2,80,80430,1,1,0.0,7.0,49.928002,2.851628,17,1,1
1,1,1,2.0,2021,27.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,10,10,1,46,46034,1,1,0.0,2.0,44.716329,1.912748,9,2,2
1,1,1,1.0,2021,34.0,5.0,2.0,1.0,4,1.0,1.0,1.0,50.0,23,11,1,75,75116,2,2,0.0,3.0,48.848077,2.253119,10,2,2
1,1,1,1.0,2021,51.0,2.0,2.0,1.0,4,1.0,1.0,1.0,50.0,25,9,1,13,13202,2,2,0.0,3.0,43.30623,5.37229,10,2,2
1,1,1,2.0,2021,19.0,1.0,0.0,1.0,4,2.0,1.0,4.0,50.0,23,4,1,60,60414,2,9,0.0,7.0,49.25314,2.45443,18,1,1
1,1,1,2.0,2021,64.0,1.0,0.0,1.0,3,2.0,2.0,3.0,80.0,1,5,1,81,81105,1,1,1.0,7.0,43.791141,2.029499,17,1,1
10,3,1,0.0,2021,11.0,2.0,1.0,1.0,4,2.0,2.0,1.0,50.0,26,11,5,35,35238,2,3,1.0,6.0,48.10462,-1.649,19,2,1
1,1,1,1.0,2021,34.0,2.0,0.0,2.0,3,2.0,2.0,4.0,50.0,5,12,5,88,88483,2,3,1.0,6.0,48.198981,6.375375,22,1,1
10,3,2,0.0,2021,74.0,2.0,1.0,1.0,4,2.0,1.0,1.0,30.0,27,5,1,37,37208,2,6,0.0,6.0,47.3419801871,0.7374315262,9,2,1
1,1,1,1.0,2021,19.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,18,5,1,34,34108,1,1,0.0,1.0,43.42998,3.70509,8,2,2
1,1,1,1.0,2021,29.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,11,7,1,94,94019,2,9,0.0,3.0,48.79049,2.53194,20,2,2
10,3,1,0.0,2021,15.0,2.0,1.0,1.0,3,2.0,1.0,1.0,30.0,9,12,1,95,95487,2,1,0.0,6.0,49.157225,2.28455,13,2,1
3,2,2,1.0,2021,36.0,2.0,2.0,1.0,3,2.0,1.0,1.0,70.0,10,5,1,974,97411,1,1,0.0,2.0,-20.888816,55.436282,10,5,2
1,1,1,2.0,2021,17.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,18,7,1,22,22113,2,6,0.0,3.0,48.72799,-3.45782,21,2,2
1,1,2,1.0,2021,30.0,2.0,2.0,1.0,4,1.0,1.0,1.0,50.0,1,1,5,69,69387,2,2,0.0,3.0,45.7463,4.8384,22,3,2
10,3,2,0.0,2021,40.0,2.0,1.0,1.0,2,2.0,1.0,1.0,50.0,17,2,1,7,7319,2,1,0.0,6.0,44.544836,4.679301,14,2,1
1,1,1,1.0,2021,57.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,29,9,1,58,58194,2,1,0.0,4.0,46.98306,3.12321,16,3,3
1,1,1,8.0,2021,20.0,1.0,2.0,5.0,4,1.0,1.0,1.0,50.0,28,5,1,75,75108,2,2,0.0,3.0,48.870213,2.31105,19,2,2
2,2,2,1.0,2021,25.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,23,12,4,31,31555,2,2,0.0,3.0,43.5773,1.4365,1,6,2
2,2,2,1.0,2021,30.0,2.0,2.0,1.0,4,4.0,1.0,1.0,30.0,16,4,1,91,91347,2,1,0.0,1.0,48.638502,2.290032,18,3,2
10,3,1,0.0,2021,33.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,21,4,1,37,37261,2,1,1.0,6.0,47.4232327411,0.6816372872,14,3,1
1,1,1,1.0,2021,29.0,2.0,0.0,1.0,3,2.0,1.0,1.0,50.0,16,12,5,67,67234,2,1,0.0,2.0,48.962261,7.048164,17,2,2
2,2,1,8.0,2021,4.0,1.0,2.0,5.0,4,1.0,2.0,5.0,30.0,25,1,2,35,35238,2,6,0.0,2.0,48.103916,-1.650125,8,3,2
1,1,1,2.0,2021,20.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,25,7,2,92,92036,2,1,0.0,6.0,48.9210183468,2.3016973432,6,1,1
1,1,1,2.0,2021,62.0,1.0,2.0,1.0,6,2.0,1.0,1.0,30.0,8,7,1,6,6079,2,3,0.0,3.0,43.532667,6.933194,18,2,2
